tweet_text,label
Alan Self isolation Day 20 Extra Mature Cheddar Cheese #Lockdown3 #lockdown #lockdownextension #Rnumber #animation #animated #Animatedvideos #QuarantineLifeCalm #endlockdown 42,2
Pubs should of stayed closed!The British public are reckless morons that only care about getting pissed.Dont think of yourself think of your family members who could be at risk.We are the pandemic.,0
'How Mask Wearing and Lockdowns are AgeOld Occult Rituals that are being used to initiate people into a new Global Order.' Steve Barwick #plandemic #newworldorder,1
"What a fantastic, COVIDsecure and emotional Leavers BBQ. Hopefully all who attended enjoyed our Staff amp Student BBQ Awards Presentation! Alumni SHS SHS #BBQAwards2020 #Year13Leavers #emotional ",2
Is Trump getting slaughtered by all the American media on Covid ? Cause I only get CNN and they absolutely hate him so its hard to tell I cant even begin to imagine if Boris had acted like him I honestly think hed have been forced out of office ,0
My penchant for imperial stouts and wildsourfunky beers seems to have been a positive for good keg stock coming out of 3 months of lockdown ,2
this lockdown has actually made me go mad at the slightest things am actually concerned for myself lmao,0
Superb segment today on R4 PM from Imagine the brief? Tell us what the hell is happening across S. America in 5 mins re. Covid. She did it with segments that illuminated and a voice that kept you listening. One to watch in my and my wifes opinion.,2
How COVID19 Has Affected Digital Transformation #Transformation #digital ,1
Half 6 alarm for the morning ready for work. Laying in bed and can't sleep. Love the lockdown sleeping life ,0
canary wharf.. covid19 testing site. ,1
I will not collaborate to any additional wholesale lockdown. Ever. ,0
"Misplaced my set of earphones, during a pandemic. Im a little bit annoyed with myself. ",0
"The perfect job for Trump when he gets sent to jail.Stick him in the kitchens, cleaning dishes.He's good at 'washing his hands of germs' #EnemyOfThePeople #CreepyTrump #DumpTrump #WorstPresidentInHistory #BlackLivesMatter #VoteBiden #WearADamnMask #Scumbag #coronavirus ",0
"I've grown a tache over lockdown and today someone called me Hitler, my Jewish descendants do not approve.",1
"Several people have called me hot online recently, so I wondered if maybe I'm finally hitting my prime, then I remembered none of us have seen anyone in a really long time.Who knew it wasn't a makeover but a global pandemic that would create my version of She's all that.",2
Its 2022. What Does Life Look Like? ,1
A time where Covid19 was uknown and not affecting my life viewing excellent art me at the William Dobson exhibition at Tate Britain. I went early and had the exhibition to myself! ,2
Coronavirus Disabled job hunters 'should not be forgotten' ,1
Sky News Coronavirus Scheme which delivers COVID19 tests to Isle of Mull by drone gets govt funding.via ,1
Been thinking to myself over lockdown if what Im studying is what I wanna do in the future... See myself doing something completely different Complete mind fuck,0
I finally finished the Sopranos last night and its probably the best TV show Ive ever watched! Lockdown catching up has done me some good,2
And bc its Saturday and the lockdown locks have been BUSTED !!!!! Have a Nice One ......,2
Cant wait to run my next session for coping with #stress and #anxitey #ShineCancer #virtial interactive #webinar next week! #coaching #lockdown #learning ,2
"Important report on how underprivileged children in #India are disproportionately affected by Covid19 crisis One way to help is to donate directly, for example here via ",2
"No COVID19 for me! Amazingly fast process. I felt symptoms on Wednesday and ordered a test, received it and posted back yesterday, results today! #ThankYouNHS ",2
I am raising money for Windrush Community Response COVID 19. Click to Donate via ,1
"I'm not liking any photos of anyone I know wrongly socialising until the pandemic is over. I refuse to associate myself with people who consistently flout the recommendations when they're there for a reason. If there's a second wave, I'm holding you personally responsible. 12",0
I cant believe Im witnessing racist dickheads actually boycotting Chinese takeaways because they blame China for our pandemic deaths. Seriously dumb as fuck. Lets all support our local Chinese takeaway and offset the efforts of these imbeciles.,0
Indepth 'Egypt's medics battle Covid19 and state persecution' ,1
If you are a Student College in need of support contact wellbeing.ac.uk and you will be put in touch with support. For #sexualhealth queries contact 01159 627 627. We are continuing to run a limited service due to Covid19 precautions ,1
I'm joining in calling the UK and USA to suspend trade negotiations until the immediate health and economic dangers of the coronavirus are over. #notnowAdd your voice today ,0
Is this guy fucking stupid hes putting his face mask which collects his germs over his eyes??? he deserves coronavirus ,0
COVID has ruined 7 months of my life and I am demanding a full refund,1
Covid hospital??? ,1
"Bottom line,its a numbers game. After #ICE, #GeorgeFloydMurder, abysmally handling #covid,sackingampreinstating #BrettCrozier ampsinking the economy into depression. Its not going to be #Trump for reelection.#PPP scandal alone after all the corporate buy backspitchforksamp Rage ",0
"My birthday meal and first meal out since lockdown at , couldn't of chosen a better place. Thanks so much to the whole team xx",2
Us cases now 65k ... human contact has to be stopped .. for three months go fir hard lockdown and squeeze it out across the world,0
Roundup video is up! Chinese or Woke? How do your prefer your censorship? The Mallen Baker Show #China #HongKong #BlackLivesMatter #Covid19,0
"So, America is fighting both Covid19 as well as a whole heap of irrational and unstable folk who refuse to comply with Covid19 prevention measures. Its on its way to being something again thats for sure ...",0
2017 article predicts #COVID19Bat cave solves mystery of deadly SARS virus and suggests new outbreak could occur.,1
The impediment to action is the action. The obstacle is the way.'I'm more successful online' personal trainers adapt to lockdown routine ,2
Manchester airport tonight. #Manchester #Manchesterairport #MAN #EGCC #flybe #England #British #EU #lockdown #Coronavirus #COVID19 #Q400 #Dash8 #aviation #AvGeek #weather #clouds #sunset #airport #airlines #brexit #pilot #pilotlife #ufo #plane #Cheshire #flying ,1
"Hate to state the obvious but you are all being played, no matter which side you're on. Everything at the moment is about dividing society and causing conflict. BLM, COVID, Social Distancing, Masks, Stay at Home. Don't you see the pattern. Divide and Conquer. #blm #COVIDIDIOTS",0
"Boris Johnson orders Brits back to work as he says some are 'loving lockdown' Mirror Online gtgtif true to form hell succeed just in time for the winter virus season, then order us all back. A decent test amp trace system is what we need mate. #useless ",0
One in six Mississippi lawmakers infected with coronavirus ,1
Can Stem cells fight against Covid 19? ,1
"New article Big churches, elite law firms, private schools get COVID loans has been published on Fintech Zoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO",1
"And how did Boris Johnson fare at the last election?Oh, that's right. He was hiding in a fridge.If only he'd have stayed in that fridge, eh? Then he might not have cost tens of thousands of lives through his gross mismanagement during the pandemic. ",0
What a campaign! Clearly seeing the wider implications of #fireandrehireit has the potential for the highest unemployment figures in history if companies take advantage of #coronavirus Starmer ,0
Getting the grades theyve earned COVID 19 The cancellation of exams and calculated grades has today 11 Jul published its report on 's exam cancellations and calculated grades The report is part of the Committees work ,1
"Coronavirus pandemic is still accelerating, WHO directorgeneral warns The Independent ",1
"Would you like to be a Space Cadet this summer? The UK space sector is recruiting 50 paid space internships this summer Despite the widespread disruption and uncertainty caused by the coronavirus pandemic, the UK space sector is recruiting ",1
Prone positioning in patients treated with noninvasive ventilation for COVID19 pneumonia in an Italian emergency department ,1
I am raising money for Windrush Community Response COVID 19. Click to Donate via ,1
"It's essential that the palliative care response to COVID19 is guided by the voices of patients and the public. If you are conducting research in this area, read our recent report capturing the experiences, concerns and research priorities of people affected by serious illness ",1
"4 months into this pandemic. Astonishing.Face masks could be mandatory in shops, signals Boris Johnson ",1
Can Stem cells fight against Covid 19? ,1
A decision to extend the lockdown will make me question my future in this damned city.,0
#Global update on #Covid19 from Dr John Campbell seemingly the only man at least on my radar making any sense at all these days. Hoping all #Dears across the world are staying safe #Kazakhstan news 18.00 ,2
#CORONAVIRUS The Vikings return to #York ,1
Last of us 2 spoilerAnyone share the same reaction as me to this scene. Lockdown got me feeling some type of way ,1
"The lockdown experience did make me wonder, what is a weekend? #downtonabbey #dowagercountess ",1
First proper day alone in months and its noticeable. Can't imagine what I would done during lockdown. So I say thank you to my friends and family who kept me sane with someone to talk to. The biggest thanks gos to your the best little brother I could have ,2
More mass death on the way...#coronavirusTesco SCRAPS one way systems on aisle floors and is increasing the number of customers allowed inside stores as supermarket eases its social distancing restrictionsvia ,2
 The government is waging a war on singleuse plastics #PlasticFreeJuly,1
POLL Should councils and police be given powers to shut beaches and disperse people? VOTE ,1
Terrifying thread from Texas. Trumps coronavirus plan is delivering a public health catastrophe. Theyve topped 10k new cases a day for days in a row. And they only have 10k beds left. This time tomorrow they could run out of beds to put incoming patients. ,0
Really on the verge of writing some super emo 1 act about lockdown.,1
I am raising money for Windrush Community Response COVID 19. Click to Donate via ,1
Lockdown Literature #TheEmpireStrikesBack Marvel Comics Version suggests you beat the lockdown blues with a classic! #StarWars ,2
I.T. Blokes Stories of the Day A pint with Ralph Findlay The boss of Marston's on the lockdown and reopening pubs London Evening Standard see more ,1
"Tuned in to for the first time earlier. I wasn't disappointed by Michael Portillo and 's discussion on Scotland, Covid and the Union. I'll be back! ",2
Shocked haven't reported that Police are wasting NHS resources during covid19 ,0
"In Tackling #coronavirus, SCOT Asserts Its Separateness From ENG The measured response by SCOTs leader, , is a marked contrast 2 the freewheeling approach of Prime Minister amp appears 2 b working. via amp ",1
Its been 4 months since lockdown began and I still dont no a single person whos had the rona Ive seen zero evidence to support this virus #Scamdemic #hoaxvirus #NoMasks,1
Macclesfield Pool not opening until September! ,1
"Massive, Thank you, to all the ground staff over Lockdown Pitches are looking fantastic. ",2
New article CensusTaking During Time of Pandemic has been published on Fintech Zoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO,1
Anyone still in any doubt? Firm with links to Gove and Cummings given Covid19 contract without open tender ,0
For #entertainment Go To #SUBSCRIBE #Talk #Show #Legend #Livestreaming Every #Night 8pm With #Awesome #Chat GoTo #YouTubeChannel #YouTube #Scotland #England #Ireland #Wales #USA #UK #SaturdayVibes#lockdown ,1
Are the GPs seeing non covid pts? Im a bit non covid poorly and a bit scared but I dont want to be a pain in the arse.,0
Is the pandemic virus making the world more psychedelic?,1
Brexit domino effect Four countries tipped to follow UK out of EU in catastrophic move ,0
The deadliest virus in the world today is not COVID19 via ,1
Anxiety makes us bad decisionmakers. Here's how to do better even if you're worried about everything CNN #anxiety ,1
"Deadly 'unknown #pneumonia' sweeps across #Kazakhstan higher fatality than #COVID19, warns #Chinese Embassy ",1
The final instalment of Shakespeare in Lockdown is here. We hope that you have enjoyed it! ,2
"Orders???No need to order anyone, because.....A. Your employer will have you back as soon as they canCovid compliantB. You've been made redundantC. You're self employedD. You're sheildingE. You're now working at home ",1
Alan Self isolation Day 18 Relaxing the Lockdown #animation #animated #Quarantine #lockdownextension #lockdown #UKlockdown #Icanthearyou #stockpilinguk #SocialDistancinguk #SocialDistancing #StayHomeSaveLifes #IcanthearyouAlan #SelfIsolation 58,1
"Well, tonight I learned the hard way that I should be doing some driving practice during lockdown that isn't the 5 minute drive tofrom my local Tesco ",0
"Brace yourselves, the lockdown pregnancy announcements are coming",1
"MampE Day Pandemic Has Only Accelerated #Cloud Adoption, #Signiant CMO Says ",1
Coronavirus Blackburn with Darwen Council warns people they risk a Leicesterstyle lockdown ,1
I mean I know theres a global pandemic etc. Asking for a friend obvs. If your partner chooses not to drink and comes on a night out with you do you think...,1
We finished the 3lt bottle of Aperol this eve. I feel this is a watershed moment of lockdown ,1
love that lockdown tricked me into forgetting how busy my life is... I spent weeks stressing about someone having time to see me when things went back to normal now here I am making plans for my breaks at work because its legit the only free time I have before August ,2
BBC News Coronavirus Evening update as No 10 considers face coverings in shops rule,1
Has anyone done a Wave Upon Wave Upon Wave joke about our shitpost of a governments approach to COVID19 yet? #worstgovernmentever,0
Firm with links to Gove and Cummings given Covid19 contract without open tender ,1
"EXCLUSIVE Chinese virologist accuses Beijing of coronavirus coverup, flees Hong Kong 'I know how they treat whistleblowers' #FoxNews",1
"UK. Coronavirus COVID19 in the UK.Daily number of COVID19 associated UK deaths.48Number of additional deaths on Friday 10 July 2020.Total number of COVID19 associated UK deaths.44,650.#coronavirus disease 2019 COVID19 #COVID19 #UK ",1
sebastian please come home the kids are starving also we are in a pandemic lt3,0
"We believe that describing this clinical manifestation of #COVID19 in an adult patient is critical, so physicians can maintain an index of suspicion in this patient population. 14 ",1
the tiger king and whipped coffee phase of lockdown seems like yearrrss ago,1
The commercial arms of Tate galleries and National Gallery in London are preparing to axe hundreds of employees this summer in a bid to stave off the financial fallout of the coronavirus pandemic ,1
"Touting criticized study, White House presses FDA to authorize hydroxychloroquine again ",1
Cummings drives from one end of the country to the other with his COVID infected family to test his eyesight but its the Premier League setting a bad example. ,0
"Read this comment, and sign the petition. i beleive that, my mate is key, i wonder how many times he was exposed to covid taking nhs workers about town, not to mention the crap he takes from the public on a daily basis. PEACE ONE LOVE. via ",0
I wonder if knows she has Milfsacting up to her songs #FridayFeeling #FridayVibes #MeganTheeStallion #lockdown #Quarantine #dance #twitter #JustSaying ,1
Check out our latest 'lockdown' cover video. Great new song from 'A Ghost' #travis #aghost #wearerobot,2
I miss the fear of Brexit Compared to covid genocide,0
Its all fun and games until the easing of lockdown means your family can now tell you to your face that COVID doesnt exist ,0
 Britain wont be part of EU coronavirus vaccine scheme News The Times ,1
Trouble is the #Tory government is mucking about. It needs a clear policy. knows what it would do. #UKIP would scrap the #BBC licence fee ... ,0
#Coronavirus may have lain dormant across the world and emerged when the environmental conditions were right for it to thrive rather than starting in #China #coronavirus ,1
"3of6 Here 2 There. Moment Sketchesglimpses of NHS while a patient during the #COVID19 pandemicBoth my parents were #nurses my mother fought 4 quality care 4 #elderly people. It was her dismay I felt...#covidart ,#videoart, #over,#spark, #infinatepainter,#Pixelmator ",0
Thank you! Emergency food parcels distributed to over 800 Tibetans struggling under lockdown in Nepal. ,2
Sercos CEO is Winston Churchills grandson! Serco wins Covid19 testandtrace contract despite 1m fine Coronavirus outbreak The Guardian ,0
Zach Braff urges people to wear masks after suggesting Nick Cordero caught Covid19 from someone without symptoms ,1
Another anthem from the choir in lockdown. Are you in the Bath area and wanting to sing more church music when choirs are back? We will be glad to welcome new members when that happens. ,2
"He liked it enough to stay away from work, to the extent he missed the first 5 COBRA Meetings at the beginning of the Pandemic. ",0
BBC News Coronavirus UK opts out of EU Covid19 vaccine scheme,1
Hospitality operators are being asked to assist with Test and Trace in the UK to help stop the spread of COVID19. Download our free template to make this as easy as it should be. ,1
"My temple!!!!! Hey ho, lets go!! The National Archives to reopen on 21 July The National Archives ",1
Learning During Lockdown With The Wine List Tipsy Talk on ,1
I was unemployed for the first 3 months of lockdown. So so so much stress.I finally got a job a few weeks ago at a place I really like with nice people.But the stress amp paaping of those 3 months stays with me. I can't go to bed unless I apply for a job. It's a compulsion now ,0
Any news on and his breaking of #COVID19 #quarantine.... its gone very quiet since last Saturday ,1
"#lockdown hasn't been kind, but we made it out to a pub. #thankgoditsfriday Southwick Beer Engine ",2
"Coronavirus could be airborne and spreading through tiny particles, WHO confirms ",1
"Update 10th July 2020 45 UTC Coronavirus Confirmed Cases and Deaths by Country, Territory, or Conveyance Subject To Change #coronavirus #COVID19 #pandemic #quarantine #GlobalEmergency #HealthEmergency ",1
#MarsHillBlog Post Biden Buy American #JoeBiden #DonaldTrump #Coronavirus #Trade #2020Elections #USA ,1
Spend ages talking about benefits of working from home amp new technology. #SAGE says masks have little assistance. Completely change tack because some retail sandwich shops r going out of business? Force ppl into offices at risk of #COVID19 is it? ,0
Happy days. Our first meal out post lockdown could be a Toby Carvery on Monday afternoon woop #lovemyhubby ,2
Yeah this sounds like a really sensible thing to do #COVID19 #COVIDIOTS ,0
Wales eases its lockdown at last. We've all rushed to the beach but there's plenty of space! ,2
"'The entire manufactured coronavirus crisis is one giant, occult ritual from start to finish.... with the distinct occult purpose of initiation and transformation of the world and its people into a new global order.' Steve Barwick #plandemic #occult ",1
I am raising money for Windrush Community Response COVID 19. Click to Donate via ,1
"It is almost like the Govt have no fucking idea what they are doing surely not when we have no Covid19 deaths...checks notes sorry that was Vietnam, UK Govt responsible for 60K deaths ",0
Yall just know some shit going down tonight. Glad i made an alcohol run. #rogerstone #GhislaineMaxwell #COVID #RussianBounty #FridayVibes,1
"The reason to quarantine people at risk, is it's the only known method for reducing covid19 cases and protecting the economy. My dad and his mates at the pub could do a better job than this and he's 74. How can our PM with all his advisors be THIS much of a moron?! #COVIDIOTS ",0
BBC News Coronavirus No 10 considering mandatory face masks in shops in England,1
Overstated the new word for lied Government quietly publishes figures which reveal it overstated number of people tested ,0
"PM is now worried that more people may work from home permanently having an adverse effect on transport companies, shops, bars and restaurants. Boris Johnson orders Brits back to work as he says some are 'loving lockdown' Mirror Online ",1
Top story This womens college in Ghana leads the way on elearning during the pandemic Global Voices see more ,2
lockdown must be over. the nationwide ad with the hideous poetry has dried up.,1
#Guinea Coronavirus Update 1007 2005 UTC #Health ,1
"Boris Johnson tells Britons to go back to workWales and Scotland replied stop trying to tell us what to do, you aren't in charge of usvia ",1
Isn't this manslaughter?Fauci says he hasnt briefed Trump in two months as Covid19 cases rise ,0
Sam Curran tests negative for Covid19 via ,1
"Did they only poll Tories, who else would vote for the government responsible for the horrific #COVID19 death toll in the UK? ",0
Generally not a fan of momentum but this is a good summary of shambolic response of Johnson govt to Covid19 pandemic. Scandalous ,0
"The good news is, there are definitely enough of us now that we can simply refuse to comply further #coronavirus social restrictions can't be made to work.The bad news is, it might take a few months for the Govt to notice they're not working.#COVIDIOTS #wearamask #COVID",0
"Government sticking it to footballers again.Footballers COVID19 tested 2x a week, for 2 months. They play outdoors and they generate essential income. How many times was Rishi Sunak tested before he served strangers food without a mask, in an enclosed space, for a photo op? ",0
me once lockdown is over ,1
Everybody act shocked #COVIDIOTS #COVID #CovidInquiryNow #Corona ,1
"I dint know we the PM thinks he is, he ain't a clue how people are feeling, people have lost loved ones, medical, support services, jobs, homes but he is a ignorant aristocrat Boris Johnson orders Brits back to work as he says some are 'loving lockdown' ",0
"You know how the start of lockdown, after you'd got your loo roll and lentils, was a like after a funeral, you're home with this sense something big is happening, but there's nothing to do, so you put the kettle on maybe offer sandwiches? 12",1
#COVID19 can do one Im sick of having to break my kids hearts ,0
"Due to covid transmission women can't have any treatments on their face when beauty salons reopen on Monday, however since barbers reopened last week men have been able to get their beards trimmed. It's almost as if Boris thinks men's needs are more important than women's??",0
This period of lockdown has been sponsored by WINE!I say 'sponsored. I just checked. I spent nrly 200 on wine last month.,1
I wonder if any waivers will have to be signed that says yes my kids will come back to school in the fall regardless of the threat of COVID and I promise not to sue anyone if my child gets ill or dies,0
Yes. The genetics and evolution of taste is really interesting and a growing area of study. Lets get a vaccine for COVID out of the way and get down to the really important stuff. The biology of Food and taste! And music too if you must. ,2
RECOVERYBICHI POWER SUBSTATION WILL KICKSTART POST COVID19 ECONOMIC RECOVERY IN KANOGov of Kano has observed that the installation of a power substation at Bichi town by NIGERIA would trigger post Covid19 economic recovery ,1
"it's very important that people should try to lead their lives more normallyBy wearing a muzzle...Cant believe I voted for you, you utter TIT.",0
Im such a fan of and s work . This is so on point regarding the impact of COVID19 on BAME people living with HIV. ,1
"Sooo happy today to finally get rid of my lockdown hair! 20 weeks since my last haircut. Thanks Sam hairlashesbrows , feels so much better!! #lockdownhair #haircut #thatfeelsbetter Chelmsford, Essex ",2
43 of European StartUps have reduced salaries by over 15 due to the COVID19 pandemic #startup #innovation #WFH ,1
"OHA reports 275 new COVID19 cases, warns of possible dramatic increases in Oregon ",1
I weirdly miss lockdown ,1
COVID19 Potential impact on Voluntary Carbon offsets Market Reporting and Evaluation of Recent Industry Developments Apsters News ,1
COVID19 Potential impact on Voluntary Carbon offsets Market Reporting and Evaluation of Recent Industry Developments Apsters News ,1
Coronavirus may have lain dormant across the world and emerged when the environmental conditions were right for it to thrive rather than starting in China #coronavirus ,1
"#COVID isn't just a deadly disease that affects the elderly and people with preexisting conditions. It affects the young amp healthy too. And if they're lucky enough to survive, their quality of life is severely affected. Think wearing a mask is silly? Read this. #WearAMask ",1
"Headteachers were unwilling to employ NQTs because they feel they have not had enough experience in schools. Can't put into words how tired I am of reading things like this. The loss is yours, though. ",0
What Do Countries With The Best Coronavirus Responses Have In Common? Women Leaders #womenlead,1
MPs' warning over 2020 GCSE and Alevel grading bias ,1
Yes one of the puzzling features of #Covid19 in the UK is the very high death rate amongst those who contract the disease. ,1
"Imagine seeking to illegally profit from a global pandemic.That really is the lowest of the low.#COVID19 #UnitedNations 'Illegal trade in fake or faulty COVID19 products booming, new UN research reveals.' ",0
Well the whole world does revolve around London. No Covid19 here so why should we be half suffocated with those ghastly masks? ,0
#ORCHIDsTWITTERDIARY #ALittleBitTelling Today has been an average '#lockdown #Friday'. Stillcooking on a trad eatout day healthy too. I not'd the painting outside the t. towerHope those guys will be ok!Wond if the #bike shops are open yet Thinking of get'g a new one. ,1
Day 1046 of lockdown ,1
'The fury pours from the screen' the Windrush Betrayal film made in lockdown ,0
"Without all our blonde moments, life would be so dull! When Annas client came in, she had touched up her roots with a boxdye in lockdown, giving it too much warmth. Anna weaved baby highlights with Wella Blondor and some root low lights with Luo 7 to create a soft root drag. ",1
Oh and we have a treatment for #coronavirus on top of everything else ! #TILS ,1
There needs to be some fresh thinking as a GP existing services are chronically underfunded and traditional models will not cope with the impact of Covid19. I have been amazed by which has the potential to be a game changer for mental and physical health take a look ,2
This moronic Government is out of control ,0
'You cannot fight the pandemic with lies can Angela Merkel just run the world for a little while please ,0
Lmao how many entanglements have you entered and come out of since lockdown. If I count...,1
Yeah some people are always making profit out of a pandemic you crook #BorisTheLiar,0
Pandemic peak SARSCoV2 infection and seroconversion rates in London frontline healthcare workers ,1
"Whenever I've been struggling more with feelings of fear re pandemic, I've been having flashbacks of times when I couldn't walk, or stand, or even sit in bed without suffocating.The absolute horror at having something as intrinsic to being alive as breathing just...fade away. ",0
"Coronavirus autopsies Small vessel blood clotting found in patients, pathologist says CNN ",1
CONSIDERED. ffs. What does this gov not get? Get your act together and bloody well govern of course they must be mandatory BBC News Coronavirus No 10 considering mandatory face masks in shops in England ,0
Firm with links to Gove and Cummings given Covid19 contract without open tender ,0
Our office opens on a rotational basis in 10 days. Someone has asked our employee forum to ask if the dress code can be relaxed because they've put on weight during lockdown and can't get in to their work clothes. Basically saying they're too fat to go back to work ,1
"To mitigate against coronavirus, California is planning to release 8,000 from San Quentin plague prison and others. This will not, apparently, take the prison population below 100 capacity.Civilised society? ",0
Over 40 Florida hospitals max out ICU capacity as Covid19 cases surge across US ,0
A third of UK employers freeze pay due to COVID19 crisis as others reduce pay rise budgets #ukemplaw #employmentlaw #HR #HumanResources #coronavirus #coronavirusuk #Covid19UK #lowpay,1
Coronavirus Asymptomatic cases detected in London NHS staff#COVID ,1
Mite fly to Tuscany end of September and book a month in a Tuscan farm house at the top of a hill and time it perfectly for the second lockdown. Phone off and internet for 3 months. Be bliss,2
Love this screenshot of my pal Julie Doyle who does the sign language updates at the Coronavirus briefings. Signers dont show their feelings about what they interpret... but Julie looks unexpectedly thrilled by this announcement! ,2
Reckon Ive put a good stone on since lockdown started and here I am eating skittles at 11.52pm,1
Well theyve been completely ignored when it comes to #covid ,1
As someone thats worked solid for the whole of lockdown its so RARE so see people actually wearing masks. Id appreciate if it was mandatory ! ,2
FUCK forbes. kanye seemed reasonable if you actually read what he said. to be wary of a newly produced COVID vaccine? yes. just another dying journalist company trying to paint him as crazy for clicks. you can tell that was the aim by the thumbnail they used for the article. ,0
One in six Mississippi lawmakers infected with coronavirus ,1
Quite amused that people arguing 2 weeks ago covid had caused over 60000 excess deaths now have to argue 58000. And falling.... as their human furlough shields would have fallen anyway,1
We need a review of the first coronavirus wave now before the second hits Gaby Hinsliff ,1
Anyone else feel abit emotional on the fact lockdown is coming to end Ive literally had the best 16 weeks of my life ,2
"I blocked 1,668 trackers, ads, and badware with Lockdown, the firewall that blocks unwanted connections in all your apps. Get it free at hq ",1
"Just got talking to a Network Rail guy while I wait for the next train.In typical autistic me fashion, I covered London, coronavirus, the English language, foreign languages, immigrants who speak good English, Brexit, UK trade with Australia.Within 5 minutes.Oops. TMI. ",2
Toxic positivity has gone into overdrive amid COVID19. Here's how to shift your mindset. via ,1
Bus driver dies after being attacked by passengers who refused to wear face masks ,0
Covid is the least she deserves. ,0
Have you read the latest quarterly #POLL of ? Get up to date on how #analysts see shortterm price developments in shadow of the #coronavirus pandemic. #EUETS #OCTT #analysis #carbon ,1
"Yet more robot helping during the pandemic, one thing I like about a lot of everydayuse Chinese robots is that they dont resemble humans in appearance. ",2
"Day 28 of #100DaysOfCode. More regular expressions. Had forgotten how useful they can be. Also played with a few coding problems on codility.Baby was in a super grump today. Unrelated, anyone guess when we can start with babysitters post lockdown?#MumsWhoCode #WomenInTech ",2
3rd picture as clear and in focus as his Covid NHS recovery plans and public advice #stayhomeorstayalert ,0
Am I living in a time warp? Is COVID over or something? Am I the only person still isolating in my house? Questions I need answers to....,1
Its good and fresh and sexy to wear a mask and continue social distancing bc the pandemic isnt over u nitwits,0
"Another day, another record broken in USA.Currently at 64302 new cases of #covid19 with a couple of hours to run yet.70 thousand is probably next weeks record to break.Weekend always sees lower cases",0
"I dont like movies in all honesty. Id rather spend the day watching footie or wrestling.Although before lockdown, I went to the cinema with my bro due to a great deal going on. ",1
"This is the kind of allaroundcompassion we have come to expect from Bill Barr amp they say the victims have rights, then say they must risk deathbyCovid19 in order to exercise them... ",0
"100 people a day still die of Covid, don't be gaslight by the government.",0
Not sure I can argue with any of that! #lockdown ,1
Keir Starmer hosts virtual roundtable with BAME business owners on COVID19 impact ,1
Coronavirus What are the EU coronavirus schemes? BBC NewsLike the U.K. is going to get a better deal than the massbuying EU! And whos going to be at the back of the queue when we need this stuff urgently? The twatty UK of course. Little Britain. ,0
UK Parliament Allow PAYE freelancers to receive UK government's COVID19 self employed grant Sign the Petition! via This affects so many people I know ! Sign now. Xx,1
"This is what Trmp is doing to America. He had shitty opinions. I get it. Some would call this karma. But this is what happens when you have a president actively downplaying COVID19, refusing to wear a mask and forcing states to reopen before its safe. ",0
"Old, tired thinking by the government. Covid is a chance for a new start.BBC News Climate change Road plans will scupper CO2 targets, report says ",0
As a responsible domestic cleaner here's one of the precautions I'm taking during the #CoronaVirus outbreak.#Covid19,1
Bus driver dies after being attacked by passengers who refused to wear face masks ,1
Lost your job? Itching to work differently post#COVID? Sidelined by #ageism? Your age matters not a jot in the world of my partners .All humans welcome.Intrigued? My #TheBigMiddle chat with founders Penny hirst.#WFH ,1
I've entered to #win an Jana Reinhardt elephant necklace worth 95 with #competition #giveaway ,1
"Day 116 Well this is the end of London lockdown for me. Today, I head out to la belle France with a car load of vegetable plants, favourite cookbooks and plans for the summer. An ",2
"Alan Self isolation, day 5, Zero Gravity . #Quarantine #QuarantineLife #boredinthehouse #SelfIsolation #SocialDistancing #lockdown #StayatHome #LockdownLife #AlaninLockdown. 58",1
imagine being that rude to ur waitress in the middle of a pandemic ,0
"Is it odd that Ive already been invited to a pencilled in,tbc on covid obvs Halloween Party and it didnt even cross my mind that it was too early. ",1
UK Lockdown Day 109 ,1
"Turns out that post COVID, the IQ of the UK will rise.",1
"Lockdown Lane came about as a result of a little boredom really, we were tidying up the back alleyway outside their houses when they got talking about how good it would look if we could get rid of all the brambles and sit out the back in the sunshine work in progress ",2
More than 1000 people with covid19 and liver disease now entered in and registries. Amazing effort from the liver community. Thank you! But also a sad reflection of a pandamic that rages on. ,2
"I feel like were too often about getting sucked into various wars of the commentariat. Like cancel culture is not a material centre of political struggle for most working class people, especially in Covid times. So much waffle and wass parading as serious issues on this app..",0
America was 50k cases 4 days ago 60k 2 days ago and probably hit 70k Covid cases today its totally out of control in Florida and they just opened Disney world ,0
"If we're not careful, we will just 'spring back' to the way things were. This would be a double failure. Not only a failure to seize the chance for change, but the way things were done will not necessarily be fit for purpose after Covid19. #RSAbridges ",1
When my sisters who are doctors talk about this COVID19 stuff youll know this shit is a big problem.,0
"The best part of this lockdown was being able to sack work off and fully look after my child and not have to worry about work and fucking bullshit minor typo errors. Give me a break, sat at home on fucking calls all day,unable to criticise things that need sorting out.",0
Just wondering whats on this ducks mind? #Duck #Nature #LockdownWalks #Lockdown #UKLockdown #OpenWater #BoxersLake #Lake #Water #WorldsEnd #WinchmoreHill #Enfield #London #EN2 ,1
I've been shopping at my local supermarket since the height of the pandemic and very few people have been wearing masks. Why on earth should it be necessary to start wearing them now? ,1
